chirp,ID,chDur,carrier_freq,temp,mean_temp,temp_diff,chDur_decrease,carrier_increase,chDur_target,carrier_target,time_scale_factor,freq_scale_factor
BKB12_43,BKB,6125.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5911.248,6114.2436718750005,0.9651017142857142,1.017723733125269
BKB12_45,BKB,6159.0,6266.162109375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5945.248,6372.6421093750005,0.9652943659685012,1.0169928575324747
BKB12_47,BKB,6182.0,6244.62890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5968.248,6351.1089062500005,0.965423487544484,1.0170514535929316
BKB12_49,BKB,6043.0,6223.095703125,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5829.248,6329.5757031250005,0.9646281648187984,1.0171104551624572
BKB12_51,BKB,6161.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5947.248,6114.2436718750005,0.9653056322025644,1.017723733125269
BKB12_55,BKB,6184.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5970.248,6286.5092968750005,0.9654346701164296,1.0172296917837984
BKB12_56,BKB,5976.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5762.248,6114.2436718750005,0.964231593038822,1.017723733125269
BKB12_61,BKB,5980.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5766.248,6243.4428906250005,0.9642555183946488,1.0173506019015794
BKB12_66,BKB,5820.0,5749.365234375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5606.248,5855.8452343750005,0.9632728522336768,1.0185203054005625
BKB12_68,BKB,5845.0,6201.5625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5631.248,6308.0425000000005,0.9634299401197604,1.0171698664651043
BKB12_70,BKB,5988.0,5749.365234375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5774.248,5855.8452343750005,0.9643032732130928,1.0185203054005625
BKB12_72,BKB,5869.0,5792.431640625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5655.248,5898.9116406250005,0.9635794854319304,1.01838260796264
BKB12_79,BKB,6167.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5953.248,6243.4428906250005,0.9653393870601588,1.0173506019015794
BKB12_81,BKB,5864.0,6201.5625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5650.248,6308.0425000000005,0.9635484311050476,1.0171698664651043
BKB12_85,BKB,6206.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5992.248,6286.5092968750005,0.9655572027070576,1.0172296917837984
BKB12_87,BKB,5872.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5658.248,6286.5092968750005,0.9635980926430516,1.0172296917837984
BKB12_91,BKB,6067.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5853.248,6243.4428906250005,0.964768089665403,1.0173506019015794
BKB12_92,BKB,6071.0,6201.5625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5857.248,6308.0425000000005,0.9647913029155,1.0171698664651043
BKB12_94,BKB,5990.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5776.248,6243.4428906250005,0.9643151919866444,1.0173506019015794
BKB12_96,BKB,5981.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5767.248,6264.9760937500005,0.964261494733322,1.017289935461364
BKB12_97,BKB,5895.0,6093.896484375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5681.248,6200.3764843750005,0.9637401187446988,1.0174732209962902
BKB12_98,BKB,5877.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5663.248,6264.9760937500005,0.9636290624468266,1.017289935461364
BKB12_100,BKB,5912.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5698.248,6243.4428906250005,0.9638443843031124,1.0173506019015794
BKB12_106,BKB,6066.0,6050.830078125,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5852.248,6157.3100781250005,0.9647622815694032,1.0175975855585415
BKB12_107,BKB,6042.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5828.248,6264.9760937500005,0.964622310493214,1.017289935461364
BKB12_109,BKB,6006.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5792.248,6286.5092968750005,0.9644102564102564,1.0172296917837984
BKB12_119,BKB,6131.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5917.248,6243.4428906250005,0.965135866905888,1.0173506019015794
BKB12_121,BKB,6150.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5936.248,6286.5092968750005,0.9652435772357724,1.0172296917837984
BKB12_123,BKB,5873.0,6029.296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5659.248,6135.7768750000005,0.9636042908224076,1.0176604340783932
BKB12_126,BKB,6038.0,6201.5625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5824.248,6308.0425000000005,0.9645988737992712,1.0171698664651043
BKB12_128,BKB,5931.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5717.248,6264.9760937500005,0.9639602090709828,1.017289935461364
BKB12_130,BKB,6057.0,6201.5625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5843.248,6308.0425000000005,0.9647099224038302,1.0171698664651043
BKB12_132,BKB,6146.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5932.248,6286.5092968750005,0.9652209567198176,1.0172296917837984
BKB12_134,BKB,6033.0,5813.96484375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5819.248,5920.4448437500005,0.9645695342284104,1.018314524229445
BKB12_140,BKB,5805.0,5792.431640625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5591.248,5898.9116406250005,0.9631779500430664,1.01838260796264
BKB12_142,BKB,5867.0,5835.498046875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5653.248,5941.9780468750005,0.9635670700528378,1.0182469429592256
BKB12_143,BKB,5996.0,5835.498046875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5782.248,5941.9780468750005,0.9643509006004002,1.0182469429592256
BKB12_145,BKB,6028.0,5986.23046875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5814.248,6092.7104687500005,0.9645401459854014,1.0177874875609718
BKB12_148,BKB,6036.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5822.248,6114.2436718750005,0.9645871438038436,1.017723733125269
BKB12_150,BKB,5992.0,5986.23046875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5778.248,6092.7104687500005,0.9643271028037382,1.0177874875609718
BKB12_151,BKB,6508.0,5792.431640625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,6294.248,5898.9116406250005,0.967155500921942,1.01838260796264
BKB12_171,BKB,5800.0,6093.896484375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5586.248,6200.3764843750005,0.9631462068965516,1.0174732209962902
BKB12_216,BKB,5950.0,5986.23046875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5736.248,6092.7104687500005,0.964075294117647,1.0177874875609718
BKB12_221,BKB,5921.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5707.248,6286.5092968750005,0.9638993413274785,1.0172296917837984
BKB12_228,BKB,5774.0,6072.36328125,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5560.248,6178.8432812500005,0.9629802563214408,1.017535182772873
BKB12_245,BKB,5900.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5686.248,6264.9760937500005,0.9637708474576272,1.017289935461364
BKB12_248,BKB,5944.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5730.248,6286.5092968750005,0.9640390309555854,1.0172296917837984
BKB12_266,BKB,5921.0,6029.296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5707.248,6135.7768750000005,0.9638993413274785,1.0176604340783932
BKB12_273,BKB,5928.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5714.248,6264.9760937500005,0.9639419703103912,1.017289935461364
BKB12_275,BKB,5989.0,6115.4296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5775.248,6221.9096875000005,0.964309233594924,1.017411695570247
BKB12_283,BKB,5889.0,6136.962890625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5675.248,6243.4428906250005,0.9637031754117846,1.0173506019015794
BKB12_288,BKB,6085.0,6180.029296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5871.248,6286.5092968750005,0.9648723089564504,1.0172296917837984
BKB12_291,BKB,5948.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5734.248,6114.2436718750005,0.9640632145258908,1.017723733125269
BKB12_293,BKB,6078.0,6029.296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5864.248,6135.7768750000005,0.9648318525830863,1.0176604340783932
BKB12_295,BKB,5833.0,5900.09765625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5619.248,6006.5776562500005,0.963354705983199,1.0180471589122269
BKB12_297,BKB,5990.0,6158.49609375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5776.248,6264.9760937500005,0.9643151919866444,1.017289935461364
BKB12_298,BKB,6072.0,5900.09765625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5858.248,6006.5776562500005,0.9647971014492752,1.0180471589122269
BKB12_299,BKB,5856.0,6115.4296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5642.248,6221.9096875000005,0.9634986338797812,1.017411695570247
BKB12_310,BKB,6012.0,6093.896484375,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5798.248,6200.3764843750005,0.9644457751164336,1.0174732209962902
BKB12_312,BKB,5977.0,6029.296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5763.248,6135.7768750000005,0.9642375773799564,1.0176604340783932
BKB12_314,BKB,5962.0,6050.830078125,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5748.248,6157.3100781250005,0.9641476014760146,1.0175975855585415
BKB12_316,BKB,6118.0,6029.296875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5904.248,6135.7768750000005,0.9650617848970252,1.0176604340783932
BKB12_324,BKB,5997.0,6007.763671875,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5783.248,6114.2436718750005,0.9643568450892112,1.017723733125269
BKB12_337,BKB,5800.0,5964.697265625,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5586.248,6071.1772656250005,0.9631462068965516,1.0178517023175095
BKB12_338,BKB,5846.0,6223.095703125,27.0,28.6,1.6000000000000014,213.75200000000015,106.48000000000008,5632.248,6329.5757031250005,0.9634361956893602,1.0171104551624572
LPL21_0,LPL,5471.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5711.471,5780.30765625,1.0439537561688903,0.9796969462237448
LPL21_1,LPL,5129.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5369.471,5780.30765625,1.046884577890427,0.9796969462237448
LPL21_2,LPL,5389.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5629.471,5758.774453125,1.0446225644832063,0.9796225760633924
LPL21_3,LPL,5526.0,5921.630859375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5766.471,5801.840859375,1.043516286644951,0.979770775510204
LPL21_4,LPL,5287.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5527.471,5694.17484375,1.0454834499716283,0.9793961602418744
LPL21_5,LPL,5668.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5908.471,5737.24125,1.0424260762173605,0.9795476590636256
LPL21_6,LPL,5708.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5948.471,5780.30765625,1.0421287666433077,0.9796969462237448
LPL21_7,LPL,5560.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5800.471,5758.774453125,1.0432501798561151,0.9796225760633924
LPL21_8,LPL,5618.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5858.471,5758.774453125,1.0428036667853329,0.9796225760633924
LPL21_9,LPL,5427.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5667.471,5737.24125,1.0443101160862354,0.9795476590636256
LPL21_10,LPL,5549.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5789.471,5780.30765625,1.0433359163813298,0.9796969462237448
LPL21_11,LPL,5662.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5902.471,5694.17484375,1.0424710349699753,0.9793961602418744
LPL21_13,LPL,5799.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6039.471,5737.24125,1.04146766683911,0.9795476590636256
LPL21_14,LPL,5655.0,5921.630859375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5895.471,5801.840859375,1.0425236074270556,0.979770775510204
LPL21_15,LPL,5501.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5741.471,5758.774453125,1.043714051990547,0.9796225760633924
LPL21_16,LPL,5591.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5831.471,5780.30765625,1.0430103738150598,0.9796969462237448
LPL21_17,LPL,5467.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5707.471,5758.774453125,1.0439859154929576,0.9796225760633924
LPL21_18,LPL,5499.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5739.471,5737.24125,1.0437299509001636,0.9795476590636256
LPL21_19,LPL,5434.0,5770.8984375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5674.471,5651.1084375,1.0442530364372469,0.9792424002436796
LPL21_20,LPL,5433.0,5964.697265625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5673.471,5844.907265625,1.0442611816675869,0.979916834892802
LPL21_21,LPL,5625.0,5964.697265625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5865.471,5844.907265625,1.0427504,0.979916834892802
LPL21_22,LPL,5542.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5782.471,5737.24125,1.0433906531937929,0.9795476590636256
LPL21_23,LPL,5327.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5567.471,5694.17484375,1.0451419185282522,0.9793961602418744
LPL21_24,LPL,5699.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5939.471,5780.30765625,1.0421952974206,0.9796969462237448
LPL21_25,LPL,5476.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5716.471,5737.24125,1.043913623082542,0.9795476590636256
LPL21_26,LPL,5386.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5626.471,5758.774453125,1.0446474192350537,0.9796225760633924
LPL21_27,LPL,5657.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5897.471,5737.24125,1.0425085734488244,0.9795476590636256
LPL21_28,LPL,5636.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5876.471,5715.708046875,1.0426669623846698,0.9794721891708712
LPL21_29,LPL,5704.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5944.471,5715.708046875,1.042158309957924,0.9794721891708712
LPL21_30,LPL,5768.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6008.471,5715.708046875,1.0416905339805824,0.9794721891708712
LPL21_31,LPL,5769.0,5921.630859375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6009.471,5801.840859375,1.0416833073322933,0.979770775510204
LPL21_33,LPL,5783.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6023.471,5737.24125,1.0415823966799238,0.9795476590636256
LPL21_34,LPL,5389.0,6115.4296875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5629.471,5995.6396875,1.0446225644832063,0.9804118424834722
LPL21_35,LPL,5673.0,5792.431640625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5913.471,5672.641640625,1.042388683236383,0.9793195660420302
LPL21_36,LPL,5535.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5775.471,5758.774453125,1.0434455284552844,0.9796225760633924
LPL21_37,LPL,5751.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5991.471,5758.774453125,1.0418137715179967,0.9796225760633924
LPL21_38,LPL,5241.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5481.471,5737.24125,1.0458826559816827,0.9795476590636256
LPL21_39,LPL,5585.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5825.471,5694.17484375,1.0430565801253355,0.9793961602418744
LPL21_40,LPL,5510.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5750.471,5715.708046875,1.0436426497277675,0.9794721891708712
LPL21_42,LPL,5451.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5691.471,5780.30765625,1.044115024766098,0.9796969462237448
LPL21_43,LPL,5627.0,5792.431640625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5867.471,5672.641640625,1.0427352052603518,0.9793195660420302
LPL21_44,LPL,5183.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5423.471,6017.172890625,1.0463961026432569,0.9804805728607232
LPL21_45,LPL,5527.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5767.471,5737.24125,1.0435084132440744,0.9795476590636256
LPL21_46,LPL,5496.0,5943.1640625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5736.471,5823.3740625,1.043753820960699,0.9798440698018338
LPL21_47,LPL,5624.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5864.471,5737.24125,1.042758001422475,0.9795476590636256
LPL21_48,LPL,5478.0,5727.83203125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5718.471,5608.04203125,1.0438975903614458,0.9790863280650606
LPL21_49,LPL,5507.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5747.471,5758.774453125,1.043666424550572,0.9796225760633924
LPL21_50,LPL,5561.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5801.471,5780.30765625,1.0432424024456033,0.9796969462237448
LPL21_51,LPL,5534.0,5900.09765625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5774.471,5780.30765625,1.0434533791109504,0.9796969462237448
LPL21_52,LPL,5565.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5805.471,5758.774453125,1.043211320754717,0.9796225760633924
LPL21_53,LPL,5446.0,5770.8984375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5686.471,5651.1084375,1.0441555269922878,0.9792424002436796
LPL21_54,LPL,5601.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5841.471,5694.17484375,1.0429335832886983,0.9793961602418744
LPL21_55,LPL,5467.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5707.471,6017.172890625,1.0439859154929576,0.9804805728607232
LPL21_56,LPL,5793.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6033.471,5758.774453125,1.0415106162610046,0.9796225760633924
LPL21_57,LPL,5531.0,5749.365234375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5771.471,5629.575234375,1.043476948110649,0.9791646564243676
LPL21_58,LPL,5613.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5853.471,6017.172890625,1.0428417958311065,0.9804805728607232
LPL21_59,LPL,5508.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5748.471,5694.17484375,1.0436584967320262,0.9793961602418744
LPL21_60,LPL,5638.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5878.471,6017.172890625,1.0426518268889675,0.9804805728607232
LPL21_61,LPL,5835.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6075.471,6017.172890625,1.041211825192802,0.9804805728607232
LPL21_62,LPL,5622.0,5792.431640625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5862.471,5672.641640625,1.0427732123799358,0.9793195660420302
LPL21_63,LPL,5482.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5722.471,6017.172890625,1.0438655600145932,0.9804805728607232
LPL21_64,LPL,5766.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6006.471,6017.172890625,1.0417049947970862,0.9804805728607232
LPL21_65,LPL,5605.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5845.471,5737.24125,1.0429029438001782,0.9795476590636256
LPL21_66,LPL,5726.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5966.471,5758.774453125,1.0419963325183372,0.9796225760633924
LPL21_67,LPL,5683.0,5663.232421875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5923.471,5543.442421875,1.042314094668309,0.978847769069605
LPL21_68,LPL,5752.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5992.471,5715.708046875,1.0418065020862308,0.9794721891708712
LPL21_69,LPL,5675.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5915.471,5715.708046875,1.042373744493392,0.9794721891708712
LPL21_70,LPL,5572.0,5792.431640625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5812.471,5672.641640625,1.0431570351758792,0.9793195660420302
LPL21_71,LPL,5532.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5772.471,5715.708046875,1.0434690889370932,0.9794721891708712
LPL21_72,LPL,5587.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5827.471,5694.17484375,1.0430411669948092,0.9793961602418744
LPL21_73,LPL,5795.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6035.471,5737.24125,1.0414962899050906,0.9795476590636256
LPL21_74,LPL,5672.0,6115.4296875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5912.471,5995.6396875,1.0423961565585331,0.9804118424834722
LPL21_75,LPL,5723.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5963.471,5758.774453125,1.042018347020793,0.9796225760633924
LPL21_76,LPL,5671.0,5878.564453125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5911.471,5758.774453125,1.042403632516311,0.9796225760633924
LPL21_77,LPL,5570.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5810.471,5737.24125,1.0431725314183122,0.9795476590636256
LPL21_78,LPL,5522.0,5835.498046875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5762.471,5715.708046875,1.04354780876494,0.9794721891708712
LPL21_79,LPL,5882.0,5770.8984375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6122.471,5651.1084375,1.040882522951377,0.9792424002436796
LPL21_80,LPL,5761.0,5770.8984375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6001.471,5651.1084375,1.041741190765492,0.9792424002436796
LPL21_81,LPL,5882.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6122.471,6017.172890625,1.040882522951377,0.9804805728607232
LPL21_82,LPL,5622.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5862.471,6017.172890625,1.0427732123799358,0.9804805728607232
LPL21_83,LPL,5571.0,6136.962890625,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5811.471,6017.172890625,1.0431647819063004,0.9804805728607232
LPL21_84,LPL,5595.0,6158.49609375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5835.471,6038.70609375,1.0429796246648793,0.9805488226059654
LPL21_85,LPL,5574.0,6115.4296875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5814.471,5995.6396875,1.0431415500538213,0.9804118424834722
LPL21_87,LPL,5805.0,5813.96484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6045.471,5694.17484375,1.0414248062015503,0.9793961602418744
LPL21_88,LPL,5891.0,6093.896484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6131.471,5974.106484375,1.0408200645051773,0.9803426263791736
LPL21_89,LPL,5608.0,6050.830078125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5848.471,5931.040078125,1.0428799928673322,0.980202716246641
LPL21_91,LPL,5719.0,6093.896484375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5959.471,5974.106484375,1.042047735618115,0.9803426263791736
LPL21_92,LPL,5694.0,6115.4296875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5934.471,5995.6396875,1.0422323498419388,0.9804118424834722
LPL21_93,LPL,5618.0,5857.03125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5858.471,5737.24125,1.0428036667853329,0.9795476590636256
LPL21_94,LPL,5839.0,5706.298828125,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,6079.471,5586.508828125,1.041183593081007,0.979007408548325
LPL21_95,LPL,5542.0,6115.4296875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5782.471,5995.6396875,1.0433906531937929,0.9804118424834722
LPL21_96,LPL,5510.0,5749.365234375,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5750.471,5629.575234375,1.0436426497277675,0.9791646564243676
LPL21_97,LPL,5417.0,5663.232421875,30.4,28.6,-1.7999999999999972,-240.4709999999996,-119.7899999999998,5657.471,5543.442421875,1.0443919143437326,0.978847769069605
